1.004240000000000022e+00 1.004399999999999959e+00 9.982143167265963291e-01 1.407842909823541887e-03
1.004399999999999959e+00 1.004559999999999897e+00 9.982136321141210633e-01 1.410091985695377135e-03
1.004559999999999897e+00 1.004720000000000057e+00 9.982129275968566473e-01 1.412306308776701148e-03
1.004720000000000057e+00 1.004879999999999995e+00 9.982122025055174541e-01 1.414483253504208960e-03
1.004879999999999995e+00 1.005039999999999933e+00 9.982114563536600427e-01 1.416620189594326729e-03
1.005039999999999933e+00 1.005200000000000093e+00 9.982106888387662913e-01 1.418714483466529354e-03
1.005200000000000093e+00 1.005360000000000031e+00 9.982098998424491221e-01 1.420763499882305922e-03
1.005360000000000031e+00 1.005519999999999969e+00 9.982090894297901418e-01 1.422764603837363331e-03
1.005519999999999969e+00 1.005679999999999907e+00 9.982082578477999846e-01 1.424715162737772486e-03
1.005679999999999907e+00 1.005840000000000067e+00 9.982074055230336640e-01 1.426612548884960115e-03
1.005840000000000067e+00 1.006000000000000005e+00 9.982065330583642648e-01 1.428454142287524653e-03
1.006000000000000005e+00 1.006159999999999943e+00 9.982056412289247449e-01 1.430237333811534622e-03
1.006159999999999943e+00 1.006320000000000103e+00 9.982047309772587029e-01 1.431959528673757776e-03
1.006320000000000103e+00 1.006480000000000041e+00 9.982038034076947675e-01 1.433618150276308977e-03
1.006480000000000041e+00 1.006639999999999979e+00 9.982028597799758041e-01 1.435210644374383194e-03
1.006639999999999979e+00 1.006799999999999917e+00 9.982019015021706965e-01 1.436734483562941049e-03
1.006799999999999917e+00 1.006960000000000077e+00 9.982009301229161080e-01 1.438187172062578437e-03
1.006960000000000077e+00 1.007120000000000015e+00 9.981999473230155351e-01 1.439566250779722922e-03
1.007120000000000015e+00 1.007279999999999953e+00 9.981989549064360645e-01 1.440869302611786111e-03
1.007279999999999953e+00 1.007439999999999891e+00 9.981979547907638972e-01 1.442093957964072845e-03
1.007439999999999891e+00 1.007600000000000051e+00 9.981969489971399545e-01 1.443237900441830899e-03
1.007600000000000051e+00 1.007759999999999989e+00 9.981959396397392936e-01 1.444298872678815822e-03
1.007759999999999989e+00 1.007919999999999927e+00 9.981949289148434046e-01 1.445274682261207247e-03
1.007919999999999927e+00 1.008080000000000087e+00 9.981939190895532388e-01 1.446163207705640540e-03
1.008080000000000087e+00 1.008240000000000025e+00 9.981929124901953720e-01 1.446962404448841593e-03
1.008240000000000025e+00 1.008399999999999963e+00 9.981919114904833634e-01 1.447670310807420242e-03
1.008399999999999963e+00 1.008559999999999901e+00 9.981909184994797180e-01 1.448285053867159108e-03
1.008559999999999901e+00 1.008720000000000061e+00 9.981899359494171842e-01 1.448804855262733398e-03
1.008720000000000061e+00 1.008879999999999999e+00 9.981889662834433352e-01 1.449228036811247297e-03
1.008879999999999999e+00 1.009039999999999937e+00 9.981880119433340637e-01 1.449553025965585711e-03
1.009039999999999937e+00 1.009200000000000097e+00 9.981870753572410493e-01 1.449778361056589665e-03
1.009200000000000097e+00 1.009360000000000035e+00 9.981861589275190516e-01 1.449902696297057864e-03
1.009360000000000035e+00 1.009519999999999973e+00 9.981852650187031939e-01 1.449924806523833183e-03
1.009519999999999973e+00 1.009679999999999911e+00 9.981843959456783155e-01 1.449843591658698519e-03
1.009679999999999911e+00 1.009840000000000071e+00 9.981835539620967923e-01 1.449658080872526927e-03
1.009840000000000071e+00 1.010000000000000009e+00 9.981827412491013352e-01 1.449367436441538958e-03
1.010000000000000009e+00 1.010159999999999947e+00 9.981819599044007285e-01 1.448970957288513595e-03
1.010159999999999947e+00 1.010320000000000107e+00 9.981812119317453602e-01 1.448468082205443905e-03
1.010320000000000107e+00 1.010480000000000045e+00 9.981804992308511704e-01 1.447858392758450980e-03
1.010480000000000045e+00 1.010639999999999983e+00 9.981798235878193148e-01 1.447141615878126588e-03
1.010639999999999983e+00 1.010799999999999921e+00 9.981791866660891799e-01 1.446317626142772745e-03
1.010799999999999921e+00 1.010960000000000081e+00 9.981785899979698229e-01 1.445386447763414130e-03
1.010960000000000081e+00 1.011120000000000019e+00 9.981780349767765959e-01 1.444348256282286004e-03
1.011120000000000019e+00 1.011279999999999957e+00 9.981775228496247987e-01 1.443203379997841677e-03
1.011279999999999957e+00 1.011439999999999895e+00 9.981770547108935743e-01 1.441952301130558674e-03
1.011439999999999895e+00 1.011600000000000055e+00 9.981766314963981257e-01 1.440595656743786767e-03
1.011600000000000055e+00 1.011759999999999993e+00 9.981762539782887966e-01 1.439134239434424443e-03
1.011759999999999993e+00 1.011919999999999931e+00 9.981759227607107654e-01 1.437568997807075208e-03
1.011919999999999931e+00 1.012080000000000091e+00 9.981756382762269064e-01 1.435901036744103481e-03
1.012080000000000091e+00 1.012240000000000029e+00 9.981754007830200282e-01 1.434131617482239116e-03
1.012240000000000029e+00 1.012399999999999967e+00 9.981752103629040196e-01 1.432262157504132468e-03
1.012399999999999967e+00 1.012559999999999905e+00 9.981750669201252535e-01 1.430294230250038576e-03
1.012559999999999905e+00 1.012720000000000065e+00 9.981749701809751185e-01 1.428229564652137591e-03
1.012720000000000065e+00 1.012880000000000003e+00 9.981749196942089064e-01 1.426070044489763421e-03
1.012880000000000003e+00 1.013039999999999941e+00 9.981749148322661691e-01 1.423817707560326483e-03
1.013039999999999941e+00 1.013200000000000101e+00 9.981749547932839972e-01 1.421474744656626770e-03
1.013200000000000101e+00 1.013360000000000039e+00 9.981750386039022205e-01 1.419043498336299350e-03
1.013360000000000039e+00 1.013519999999999976e+00 9.981751651228339961e-01 1.416526461466305906e-03
1.013519999999999976e+00 1.013679999999999914e+00 9.981753330451880180e-01 1.413926275519384896e-03
1.013679999999999914e+00 1.013840000000000074e+00 9.981755409075302454e-01 1.411245728596827393e-03
1.013840000000000074e+00 1.014000000000000012e+00 9.981757870936465160e-01 1.408487753147454275e-03
1.014000000000000012e+00 1.014159999999999950e+00 9.981760698409923860e-01 1.405655423349243044e-03
1.014159999999999950e+00 1.014320000000000110e+00 9.981763872477936728e-01 1.402751952117500334e-03
1.014320000000000110e+00 1.014480000000000048e+00 9.981767372807622829e-01 1.399780687700607823e-03
1.014480000000000048e+00 1.014639999999999986e+00 9.981771177833980158e-01 1.396745109823211524e-03
1.014639999999999986e+00 1.014799999999999924e+00 9.981775264848389284e-01 1.393648825335186197e-03
1.014799999999999924e+00 1.014960000000000084e+00 9.981779610092108568e-01 1.390495563325003887e-03
1.014960000000000084e+00 1.015120000000000022e+00 9.981784188854434525e-01 1.387289169656373035e-03
1.015120000000000022e+00 1.015279999999999960e+00 9.981788975575064393e-01 1.384033600889512418e-03
1.015279999999999960e+00 1.015439999999999898e+00 9.981793943950154624e-01 1.380732917549948096e-03
1.015439999999999898e+00 1.015600000000000058e+00 9.981799067041653428e-01 1.377391276712608718e-03
1.015600000000000058e+00 1.015759999999999996e+00 9.981804317389395553e-01 1.374012923872656956e-03
1.015759999999999996e+00 1.015919999999999934e+00 9.981809667125469687e-01 1.370602184081209105e-03
1.015919999999999934e+00 1.016080000000000094e+00 9.981815088090354449e-01 1.367163452330148613e-03
1.016080000000000094e+00 1.016240000000000032e+00 9.981820551950255638e-01 1.363701183178332461e-03
1.016240000000000032e+00 1.016399999999999970e+00 9.981826030315265053e-01 1.360219879620327282e-03
1.016399999999999970e+00 1.016559999999999908e+00 9.981831494857615894e-01 1.356724081207910096e-03
1.016559999999999908e+00 1.016720000000000068e+00 9.981836917429752765e-01 1.353218351445335506e-03
1.016720000000000068e+00 1.016880000000000006e+00 9.981842270181489063e-01 1.349707264490066037e-03
1.016880000000000006e+00 1.017039999999999944e+00 9.981847525675842103e-01 1.346195391201886757e-03
1.017039999999999944e+00 1.017200000000000104e+00 9.981852657003122964e-01 1.342687284595608108e-03
1.017200000000000104e+00 1.017360000000000042e+00 9.981857637892542767e-01 1.339187464764036214e-03
1.017360000000000042e+00 1.017519999999999980e+00 9.981862442821151093e-01 1.335700403349938730e-03
1.017519999999999980e+00 1.017679999999999918e+00 9.981867047119392655e-01 1.332230507657584159e-03
1.017679999999999918e+00 1.017840000000000078e+00 9.981871427072956937e-01 1.328782104505549753e-03
1.017840000000000078e+00 1.018000000000000016e+00 9.981875560020512239e-01 1.325359423933039410e-03
1.018000000000000016e+00 1.018159999999999954e+00 9.981879424446751248e-01 1.321966582882122066e-03
1.018159999999999954e+00 1.018319999999999892e+00 9.981883000070516099e-01 1.318607568986368724e-03
1.018319999999999892e+00 1.018480000000000052e+00 9.981886267927556622e-01 1.315286224604414640e-03
1.018480000000000052e+00 1.018639999999999990e+00 9.981889210447546512e-01 1.312006231242187401e-03
1.018639999999999990e+00 1.018799999999999928e+00 9.981891811525133162e-01 1.308771094512310327e-03
1.018799999999999928e+00 1.018960000000000088e+00 9.981894056584582620e-01 1.305584129781243736e-03
1.018960000000000088e+00 1.019120000000000026e+00 9.981895932637889768e-01 1.302448448654811974e-03
1.019120000000000026e+00 1.019279999999999964e+00 9.981897428336022893e-01 1.299366946451681716e-03
1.019279999999999964e+00 1.019439999999999902e+00 9.981898534013110558e-01 1.296342290809508876e-03
1.019439999999999902e+00 1.019600000000000062e+00 9.981899241723430904e-01 1.293376911563073016e-03
1.019600000000000062e+00 1.019760000000000000e+00 9.981899545271030183e-01 1.290472992024560128e-03
1.019760000000000000e+00 1.019919999999999938e+00 9.981899440231828402e-01 1.287632461786256946e-03
1.019919999999999938e+00 1.020080000000000098e+00 9.981898923968169912e-01 1.284856991152445727e-03
1.020080000000000098e+00 1.020240000000000036e+00 9.981897995635743426e-01 1.282147987293122881e-03
1.020240000000000036e+00 1.020399999999999974e+00 9.981896656182928096e-01 1.279506592195671323e-03
1.020399999999999974e+00 1.020559999999999912e+00 9.981894908342386907e-01 1.276933682471988922e-03
1.020559999999999912e+00 1.020720000000000072e+00 9.981892756615223794e-01 1.274429871059827232e-03
1.020720000000000072e+00 1.020880000000000010e+00 9.981890207247593461e-01 1.271995510836267974e-03
1.020880000000000010e+00 1.021039999999999948e+00 9.981887268199849395e-01 1.269630700140076882e-03
1.021039999999999948e+00 1.021200000000000108e+00 9.981883949108636411e-01 1.267335290177974607e-03
1.021200000000000108e+00 1.021360000000000046e+00 9.981880261241710128e-01 1.265108894268326522e-03
1.021360000000000046e+00 1.021519999999999984e+00 9.981876217446062904e-01 1.262950898854097153e-03
1.021519999999999984e+00 1.021679999999999922e+00 9.981871832089294072e-01 1.260860476196136275e-03
1.021679999999999922e+00 1.021840000000000082e+00 9.981867120994707410e-01 1.258836598637579768e-03
1.021840000000000082e+00 1.022000000000000020e+00 9.981862101370226892e-01 1.256878054312240154e-03
1.022000000000000020e+00 1.022159999999999958e+00 9.981856791731620326e-01 1.254983464151632807e-03
1.022159999999999958e+00 1.022319999999999895e+00 9.981851211820225167e-01 1.253151300030753154e-03
1.022319999999999895e+00 1.022480000000000055e+00 9.981845382515605047e-01 1.251379903878828284e-03
1.022480000000000055e+00 1.022639999999999993e+00 9.981839325743478986e-01 1.249667507570503735e-03
1.022639999999999993e+00 1.022799999999999931e+00 9.981833064379379561e-01 1.248012253403841263e-03
1.022799999999999931e+00 1.022960000000000091e+00 9.981826622148340933e-01 1.246412214965340144e-03
1.022960000000000091e+00 1.023120000000000029e+00 9.981820023521165153e-01 1.244865418178402443e-03
1.023120000000000029e+00 1.023279999999999967e+00 9.981813293607659787e-01 1.243369862330408280e-03
1.023279999999999967e+00 1.023439999999999905e+00 9.981806458047211006e-01 1.241923540874922136e-03
1.023439999999999905e+00 1.023600000000000065e+00 9.981799542897321631e-01 1.240524461809388700e-03
1.023600000000000065e+00 1.023760000000000003e+00 9.981792574520511607e-01 1.239170667434674744e-03
1.023760000000000003e+00 1.023919999999999941e+00 9.981785579469943936e-01 1.237860253311655855e-03
1.023919999999999941e+00 1.024080000000000101e+00 9.981778584374437768e-01 1.236591386240269361e-03
1.024080000000000101e+00 1.024240000000000039e+00 9.981771615823261667e-01 1.235362321099128238e-03
1.024240000000000039e+00 1.024399999999999977e+00 9.981764700251166689e-01 1.234171416398229318e-03
1.024399999999999977e+00 1.024559999999999915e+00 9.981757863824153310e-01 1.233017148412805797e-03
1.024559999999999915e+00 1.024720000000000075e+00 9.981751132326505127e-01 1.231898123783642125e-03
1.024720000000000075e+00 1.024880000000000013e+00 9.981744531049454583e-01 1.230813090487620090e-03
1.024880000000000013e+00 1.025039999999999951e+00 9.981738084682024725e-01 1.229760947100772689e-03
1.025039999999999951e+00 1.025199999999999889e+00 9.981731817204446688e-01 1.228740750296418395e-03
1.025199999999999889e+00 1.025360000000000049e+00 9.981725751784595868e-01 1.227751720540360683e-03
1.025360000000000049e+00 1.025519999999999987e+00 9.981719910677920859e-01 1.226793245965858252e-03
1.025519999999999987e+00 1.025679999999999925e+00 9.981714315131167137e-01 1.225864884430653617e-03
1.025679999999999925e+00 1.025840000000000085e+00 9.981708985290399516e-01 1.224966363778192758e-03
1.025840000000000085e+00 1.026000000000000023e+00 9.981703940113635376e-01 1.224097580344522818e-03
1.026000000000000023e+00 1.026159999999999961e+00 9.981699197288415037e-01 1.223258595770291461e-03
1.026159999999999961e+00 1.026319999999999899e+00 9.981694773154718980e-01 1.222449632195117455e-03
1.026319999999999899e+00 1.026480000000000059e+00 9.981690682633468370e-01 1.221671065927368077e-03
1.026480000000000059e+00 1.026639999999999997e+00 9.981686939160886451e-01 1.220923419697770088e-03
1.026639999999999997e+00 1.026799999999999935e+00 9.981683554629096067e-01 1.220207353618055039e-03
1.026799999999999935e+00 1.026960000000000095e+00 9.981680539332985491e-01 1.219523654978113547e-03
1.026960000000000095e+00 1.027120000000000033e+00 9.981677901923756702e-01 1.218873227024553111e-03
1.027120000000000033e+00 1.027279999999999971e+00 9.981675649369183834e-01 1.218257076871813319e-03
1.027279999999999971e+00 1.027439999999999909e+00 9.981673786920779445e-01 1.217676302702941490e-03
1.027439999999999909e+00 1.027600000000000069e+00 9.981672318088020690e-01 1.217132080420909408e-03
1.027600000000000069e+00 1.027760000000000007e+00 9.981671244619703121e-01 1.216625649913224624e-03
1.027760000000000007e+00 1.027919999999999945e+00 9.981670566492436558e-01 1.216158301092159838e-03
1.027919999999999945e+00 1.028080000000000105e+00 9.981670281906430686e-01 1.215731359870502381e-03
1.028080000000000105e+00 1.028240000000000043e+00 9.981670387288416046e-01 1.215346174227820283e-03
1.028240000000000043e+00 1.028399999999999981e+00 9.981670877301819234e-01 1.215004100515996348e-03
1.028399999999999981e+00 1.028559999999999919e+00 9.981671744864091256e-01 1.214706490143650135e-03
1.028559999999999919e+00 1.028720000000000079e+00 9.981672981171023640e-01 1.214454676769090432e-03
1.028720000000000079e+00 1.028880000000000017e+00 9.981674575728076704e-01 1.214249964118942812e-03
1.028880000000000017e+00 1.029039999999999955e+00 9.981676516388471310e-01 1.214093614536093310e-03
1.029039999999999955e+00 1.029199999999999893e+00 9.981678789397915308e-01 1.213986838345941727e-03
1.029199999999999893e+00 1.029360000000000053e+00 9.981681379445777047e-01 1.213930784113616485e-03
1.029360000000000053e+00 1.029519999999999991e+00 9.981684269722519431e-01 1.213926529848229031e-03
1.029519999999999991e+00 1.029679999999999929e+00 9.981687441983020381e-01 1.213975075193234185e-03
1.029679999999999929e+00 1.029840000000000089e+00 9.981690876615689767e-01 1.214077334624078484e-03
1.029840000000000089e+00 1.030000000000000027e+00 9.981694552716956492e-01 1.214234131657144621e-03
1.030000000000000027e+00 1.030159999999999965e+00 9.981698448170890359e-01 1.214446194056752757e-03
1.030159999999999965e+00 1.030319999999999903e+00 9.981702539733592339e-01 1.214714150010737757e-03
1.030319999999999903e+00 1.030480000000000063e+00 9.981706803122051275e-01 1.215038525229239106e-03
1.030480000000000063e+00 1.030640000000000001e+00 9.981711213106985170e-01 1.215419740907296370e-03
1.030640000000000001e+00 1.030799999999999939e+00 9.981715743609461677e-01 1.215858112478607374e-03
1.030799999999999939e+00 1.030960000000000099e+00 9.981720367800767102e-01 1.216353849076739352e-03
1.030960000000000099e+00 1.031120000000000037e+00 9.981725058205198620e-01 1.216907053610606550e-03
1.031120000000000037e+00 1.031279999999999974e+00 9.981729786805274562e-01 1.217517723353121750e-03
1.031279999999999974e+00 1.031439999999999912e+00 9.981734525149069670e-01 1.218185750937532310e-03
1.031439999999999912e+00 1.031600000000000072e+00 9.981739244459097993e-01 1.218910925651555321e-03
1.031600000000000072e+00 1.031760000000000010e+00 9.981743915742462558e-01 1.219692934919916092e-03
1.031760000000000010e+00 1.031919999999999948e+00 9.981748509901686717e-01 1.220531365866081531e-03
1.031919999999999948e+00 1.032080000000000108e+00 9.981752997845875219e-01 1.221425706848518027e-03
1.032080000000000108e+00 1.032240000000000046e+00 9.981757350601769829e-01 1.222375348871972264e-03
1.032240000000000046e+00 1.032399999999999984e+00 9.981761539424185425e-01 1.223379586782610915e-03
1.032399999999999984e+00 1.032559999999999922e+00 9.981765535905516851e-01 1.224437620164978710e-03
1.032559999999999922e+00 1.032720000000000082e+00 9.981769312083728085e-01 1.225548553870895460e-03
1.032720000000000082e+00 1.032880000000000020e+00 9.981772840548578385e-01 1.226711398122648901e-03
1.032880000000000020e+00 1.033039999999999958e+00 9.981776094545524725e-01 1.227925068147577145e-03
1.033039999999999958e+00 1.033199999999999896e+00 9.981779048076963035e-01 1.229188383315976598e-03
1.033199999999999896e+00 1.033360000000000056e+00 9.981781676000486270e-01 1.230500065770396764e-03
1.033360000000000056e+00 1.033519999999999994e+00 9.981783954123635283e-01 1.231858738550567663e-03
1.033519999999999994e+00 1.033679999999999932e+00 9.981785859294879382e-01 1.233262923234952841e-03
1.033679999999999932e+00 1.033840000000000092e+00 9.981787369490503492e-01 1.234711037135784346e-03
1.033840000000000092e+00 1.034000000000000030e+00 9.981788463896988928e-01 1.236201390100799677e-03
1.034000000000000030e+00 1.034159999999999968e+00 9.981789122988662388e-01 1.237732180989425989e-03
1.034159999999999968e+00 1.034319999999999906e+00 9.981789328600235711e-01 1.239301493905853443e-03
1.034319999999999906e+00 1.034480000000000066e+00 9.981789063994116473e-01 1.240907294283485895e-03
1.034480000000000066e+00 1.034640000000000004e+00 9.981788313922035361e-01 1.242547424926924906e-03
1.034640000000000004e+00 1.034799999999999942e+00 9.981787064680984756e-01 1.244219602127100534e-03
1.034799999999999942e+00 1.034960000000000102e+00 9.981785304163109940e-01 1.245921411972400299e-03
1.034960000000000102e+00 1.035120000000000040e+00 9.981783021899451880e-01 1.247650306984476355e-03
1.035120000000000040e+00 1.035279999999999978e+00 9.981780209097376177e-01 1.249403603210298827e-03
1.035279999999999978e+00 1.035439999999999916e+00 9.981776858671602692e-01 1.251178477903584904e-03
1.035439999999999916e+00 1.035600000000000076e+00 9.981772965268608244e-01 1.252971967926659472e-03
1.035600000000000076e+00 1.035760000000000014e+00 9.981768525284531179e-01 1.254780969001177519e-03
1.035760000000000014e+00 1.035919999999999952e+00 9.981763536876345766e-01 1.256602235929421075e-03
1.035919999999999952e+00 1.036079999999999890e+00 9.981757999966385242e-01 1.258432383900439083e-03
1.036079999999999890e+00 1.036240000000000050e+00 9.981751916240194644e-01 1.260267890985131839e-03
1.036240000000000050e+00 1.036399999999999988e+00 9.981745289137752275e-01 1.262105101912113208e-03
1.036399999999999988e+00 1.036559999999999926e+00 9.981738123838098664e-01 1.263940233203112926e-03
1.036559999999999926e+00 1.036720000000000086e+00 9.981730427237464065e-01 1.265769379730682801e-03
1.036720000000000086e+00 1.036880000000000024e+00 9.981722207921036594e-01 1.267588522745344672e-03
1.036880000000000024e+00 1.037039999999999962e+00 9.981713476128374340e-01 1.269393539400840137e-03
1.037039999999999962e+00 1.037199999999999900e+00 9.981704243712873348e-01 1.271180213788897185e-03
1.037199999999999900e+00 1.037360000000000060e+00 9.981694524095146015e-01 1.272944249474942252e-03
1.037360000000000060e+00 1.037519999999999998e+00 9.981684332210761790e-01 1.274681283508143992e-03
1.037519999999999998e+00 1.037679999999999936e+00 9.981673684452464501e-01 1.276386901859355005e-03
1.037679999999999936e+00 1.037840000000000096e+00 9.981662598607092818e-01 1.278056656222225067e-03
1.037840000000000096e+00 1.038000000000000034e+00 9.981651093787577977e-01 1.279686082094038746e-03
1.038000000000000034e+00 1.038159999999999972e+00 9.981639190360082070e-01 1.281270718035867461e-03
1.038159999999999972e+00 1.038319999999999910e+00 9.981626909866843089e-01 1.282806125994599786e-03
1.038319999999999910e+00 1.038480000000000070e+00 9.981614274944816678e-01 1.284287912554049312e-03
1.038480000000000070e+00 1.038640000000000008e+00 9.981601309240544229e-01 1.285711750968867532e-03
1.038640000000000008e+00 1.038799999999999946e+00 9.981588037321534879e-01 1.287073403821497848e-03
1.038799999999999946e+00 1.038960000000000106e+00 9.981574484584646578e-01 1.288368746132137000e-03
1.038960000000000106e+00 1.039120000000000044e+00 9.981560677161561701e-01 1.289593788741965740e-03
1.039120000000000044e+00 1.039279999999999982e+00 9.981546641822024446e-01 1.290744701782631926e-03
1.039279999999999982e+00 1.039439999999999920e+00 9.981532405874985470e-01 1.291817838038734553e-03
1.039439999999999920e+00 1.039600000000000080e+00 9.981517997068176662e-01 1.292809756006917674e-03
1.039600000000000080e+00 1.039760000000000018e+00 9.981503443486426930e-01 1.293717242452207183e-03
1.039760000000000018e+00 1.039919999999999956e+00 9.981488773449143093e-01 1.294537334262755831e-03
1.039919999999999956e+00 1.040079999999999893e+00 9.981474015407330036e-01 1.295267339405138012e-03
1.040079999999999893e+00 1.040240000000000054e+00 9.981459197840546471e-01 1.295904856786114345e-03
1.040240000000000054e+00 1.040399999999999991e+00 9.981444349154151574e-01 1.296447794831526818e-03
1.040399999999999991e+00 1.040559999999999929e+00 9.981429497577332111e-01 1.296894388599841366e-03
1.040559999999999929e+00 1.040720000000000089e+00 9.981414671062154298e-01 1.297243215256139526e-03
1.040720000000000089e+00 1.040880000000000027e+00 9.981399897184050074e-01 1.297493207742457825e-03
1.040880000000000027e+00 1.041039999999999965e+00 9.981385203044206289e-01 1.297643666491228760e-03
1.041039999999999965e+00 1.041199999999999903e+00 9.981370615174072203e-01 1.297694269041945901e-03
1.041199999999999903e+00 1.041360000000000063e+00 9.981356159442431597e-01 1.297645077434759174e-03
1.041360000000000063e+00 1.041520000000000001e+00 9.981341860965303736e-01 1.297496543270476111e-03
1.041520000000000001e+00 1.041679999999999939e+00 9.981327744019057313e-01 1.297249510342497747e-03
1.041679999999999939e+00 1.041840000000000099e+00 9.981313831957011606e-01 1.296905214764586213e-03
1.041840000000000099e+00 1.042000000000000037e+00 9.981300147129789080e-01 1.296465282536059336e-03
1.042000000000000037e+00 1.042159999999999975e+00 9.981286710809821328e-01 1.295931724506852682e-03
1.042159999999999975e+00 1.042319999999999913e+00 9.981273543120052771e-01 1.295306928724033199e-03
1.042319999999999913e+00 1.042480000000000073e+00 9.981260662967345043e-01 1.294593650163787741e-03
1.042480000000000073e+00 1.042640000000000011e+00 9.981248087980557626e-01 1.293794997873968372e-03
1.042640000000000011e+00 1.042799999999999949e+00 9.981235834453715539e-01 1.292914419575002171e-03
1.042799999999999949e+00 1.042960000000000109e+00 9.981223917294268499e-01 1.291955683789816883e-03
1.042960000000000109e+00 1.043120000000000047e+00 9.981212349976796849e-01 1.290922859596107738e-03
1.043120000000000047e+00 1.043279999999999985e+00 9.981201144502087619e-01 1.289820294117552260e-03
1.043279999999999985e+00 1.043439999999999923e+00 9.981190311361923806e-01 1.288652587893635406e-03
1.043439999999999923e+00 1.043600000000000083e+00 9.981179859509515806e-01 1.287424568289847375e-03
1.043600000000000083e+00 1.043760000000000021e+00 9.981169796335725986e-01 1.286141261132151686e-03
1.043760000000000021e+00 1.043919999999999959e+00 9.981160127651149683e-01 1.284807860771055351e-03
1.043919999999999959e+00 1.044079999999999897e+00 9.981150857674069288e-01 1.283429698799887740e-03
1.044079999999999897e+00 1.044240000000000057e+00 9.981141989024228112e-01 1.282012211671196321e-03
1.044240000000000057e+00 1.044399999999999995e+00 9.981133522722583917e-01 1.280560907471455651e-03
1.044399999999999995e+00 1.044559999999999933e+00 9.981125458196796751e-01 1.279081332129316292e-03
1.044559999999999933e+00 1.044720000000000093e+00 9.981117793292539897e-01 1.277579035345283599e-03
1.044720000000000093e+00 1.044880000000000031e+00 9.981110524290519592e-01 1.276059536540413621e-03
1.044880000000000031e+00 1.045039999999999969e+00 9.981103645929089163e-01 1.274528291128629483e-03
1.045039999999999969e+00 1.045199999999999907e+00 9.981097151432315462e-01 1.272990657421105938e-03
1.045199999999999907e+00 1.045360000000000067e+00 9.981091032543489838e-01 1.271451864471735346e-03
1.045360000000000067e+00 1.045520000000000005e+00 9.981085279563732815e-01 1.269916981169098066e-03
1.045520000000000005e+00 1.045679999999999943e+00 9.981079881395648057e-01 1.268390886873969328e-03
1.045679999999999943e+00 1.045840000000000103e+00 9.981074825591835786e-01 1.266878243890133928e-03
1.045840000000000103e+00 1.046000000000000041e+00 9.981070098407955893e-01 1.265383472042204503e-03
1.046000000000000041e+00 1.046159999999999979e+00 9.981065684860235265e-01 1.263910725615084545e-03
1.046159999999999979e+00 1.046319999999999917e+00 9.981061568787126248e-01 1.262463872888427681e-03
1.046319999999999917e+00 1.046480000000000077e+00 9.981057732914777603e-01 1.261046478473090400e-03
